age,income,employment_length,loan_amount,interest_rate,home_ownership,loan_intent,historical_default,loan_status
66,48884,10,58287,10.367975938347573,Own,Home,1,0
63,22708,30,2645,3.6717299530603302,Own,Home,0,0
70,38375,28,60076,15.082830830629382,Own,Business,0,0
48,35088,12,95585,14.849673210556375,Mortgage,Business,0,0
52,77615,30,76351,21.5494426435207,Other,Education,0,0
77,130138,1,51151,24.90779417176042,Other,Business,0,0
50,196118,38,68384,13.687618050883394,Own,Personal,0,1
69,30014,14,34541,9.939692713915038,Rent,Medical,1,0
78,154345,10,73847,6.275739365794141,Mortgage,Personal,1,1
38,198207,33,88099,2.110395970799527,Mortgage,Personal,0,1
49,122842,38,81739,13.709614927244221,Rent,Home,0,0
40,181953,3,51955,14.776929334159702,Own,Medical,0,0
50,98077,10,10290,20.97358503580014,Mortgage,Home,0,0
20,159784,28,59942,13.605270261534415,Mortgage,Business,0,1
35,72874,1,83667,23.0787720193193,Other,Business,1,0
42,89087,15,31143,16.445919961143016,Other,Medical,0,0
59,32297,38,25509,21.327733479084912,Own,Education,0,0
48,47128,12,88780,5.4109399005781835,Own,Business,0,0
71,88368,36,37741,21.672730996953238,Other,Personal,0,0
75,98958,16,27898,17.528308652208512,Other,Medical,0,0
20,52920,20,86674,5.915359746081602,Other,Medical,0,0
57,162228,43,63948,6.36456183735825,Rent,Business,0,0
63,162180,18,62768,23.30951423801709,Mortgage,Business,0,1
41,182917,6,44262,2.740953290358576,Own,Home,0,0
67,153872,37,6506,12.638303695801241,Own,Home,0,0
49,193784,7,21605,9.209931668484336,Rent,Personal,1,1
64,153682,12,79590,17.296781119963846,Other,Medical,0,0
39,97603,36,29231,21.311475914086817,Mortgage,Education,0,0
40,53872,1,80397,10.2886967958011,Other,Education,0,0
19,30728,40,78123,11.818748008425255,Own,Medical,0,0
44,115102,10,14515,24.58410904353253,Rent,Personal,1,0
59,142049,23,88211,20.030079722621664,Mortgage,Home,0,0
19,40583,5,39622,22.635695011431203,Mortgage,Home,1,0
43,105774,25,17600,12.091531074987484,Mortgage,Home,0,0
34,158335,6,28892,7.38375269163465,Mortgage,Education,0,0
57,146374,38,84279,11.472859703888389,Rent,Education,0,0
50,170528,18,70310,18.47011411012481,Own,Personal,0,0
26,111118,5,22801,4.516899311227524,Mortgage,Education,0,0
60,85942,42,38695,8.220789429179703,Mortgage,Business,1,0
71,33689,28,29853,3.072625710616579,Own,Education,0,0
65,184006,42,5429,11.943997981777025,Other,Home,0,0
56,53276,38,5606,21.031251927531105,Mortgage,Personal,0,0
46,121968,1,5478,2.5672648308542483,Mortgage,Medical,0,0
59,170945,18,84816,17.53244111656482,Other,Medical,0,1
72,33050,3,41134,23.44740511381601,Own,Personal,0,0
43,86216,5,70963,7.449340814757193,Own,Business,0,0
52,104040,48,71897,17.953601336735908,Mortgage,Medical,0,0
67,41644,36,26475,24.427343725304606,Own,Home,1,0
42,82021,27,67177,24.132395383506655,Other,Medical,0,0
41,188197,29,22730,7.403371439670296,Rent,Medical,0,1
30,62291,6,22113,4.3076142238775805,Other,Home,1,0
77,186132,8,21011,5.410498371606067,Other,Education,1,1
75,152610,24,56746,18.14682037508927,Rent,Business,0,0
24,187248,32,43853,18.692454135425336,Other,Home,0,0
74,61520,0,86195,17.507440917448577,Mortgage,Home,0,0
53,45675,5,37818,9.729802918071476,Mortgage,Personal,0,0
62,169359,17,38321,5.904869614436809,Own,Business,1,0
37,20174,9,22309,15.357505114901821,Own,Education,1,0
18,112268,27,19688,13.12465025243093,Other,Home,1,0
25,54998,10,29176,18.763185383812978,Mortgage,Education,0,0
63,163184,32,69879,12.151281809769293,Mortgage,Home,0,0
33,125410,0,68592,9.788712977788773,Rent,Home,0,0
31,95225,12,85728,8.750007279257332,Own,Personal,0,0
29,64814,36,90012,6.86381736114417,Mortgage,Medical,0,0
68,105091,19,10416,8.112166652293212,Other,Business,0,0
40,70719,0,40994,4.181100093414331,Mortgage,Personal,0,0
32,149887,2,67422,9.97771125136446,Own,Education,0,0
45,53919,17,9584,2.8411056843480385,Other,Home,1,0
51,93155,40,94302,6.287518484825517,Own,Home,0,0
19,91569,13,19830,19.17572022624687,Mortgage,Business,1,0
49,61328,30,86825,9.485786739562322,Mortgage,Personal,1,0
40,44618,26,78066,17.369451390478908,Mortgage,Personal,1,0
39,54675,16,4591,18.48833603873738,Own,Education,1,0
68,38919,45,94878,15.367262882838611,Other,Personal,0,0
42,24173,28,22395,24.050048051404165,Mortgage,Personal,0,0
75,129369,35,55182,2.493116932331605,Mortgage,Medical,0,0
79,46400,36,17738,18.989010963527267,Mortgage,Business,0,0
78,90305,25,3631,24.052092810629386,Rent,Personal,0,0
39,188636,16,18905,21.832249775117603,Rent,Education,1,1
75,196886,21,20056,5.861531911515306,Other,Home,0,0
75,108791,24,90082,9.516867043789837,Own,Personal,0,0
39,179034,1,36447,5.966392317158704,Mortgage,Personal,0,0
66,90533,21,55418,15.830092367738194,Mortgage,Home,0,0
69,123591,4,38190,18.380323585528323,Own,Medical,0,0
59,161650,3,27014,9.292696695350338,Own,Business,0,0
23,151060,35,73999,14.408651201638795,Other,Medical,0,1
32,169696,5,51278,17.891173111637485,Own,Education,1,1
71,59194,20,2780,11.690815782054113,Mortgage,Personal,0,0
60,129903,12,92643,21.642357200475566,Other,Medical,0,0
77,151461,36,60258,19.745648511619795,Rent,Business,0,1
54,119303,24,98123,3.4873075085631253,Other,Education,0,0
50,133903,25,43192,16.285881879089068,Other,Medical,0,0
25,87391,38,60300,7.412487672074241,Other,Personal,0,0
70,164866,19,91504,14.822920087347331,Own,Business,1,0
77,78002,32,44923,24.008434180558222,Mortgage,Personal,0,0
61,55531,13,90196,22.218426104701752,Own,Personal,0,0
61,24986,35,3395,11.303877271648028,Mortgage,Education,1,1
22,52298,16,98384,8.704818741920128,Own,Business,1,0
56,21481,20,16779,7.391332121389957,Other,Home,0,0
21,76408,45,72028,14.247842004399962,Mortgage,Personal,0,0
23,141950,15,30722,4.627714424935295,Own,Business,0,0
62,167907,45,8111,14.633325186949717,Other,Personal,0,0
49,145355,15,10984,2.0306737082882163,Rent,Medical,0,1
69,47798,19,98552,9.448541507154431,Own,Medical,1,0
47,111649,28,94176,7.058489218103369,Own,Business,0,0
64,84887,27,73328,24.338032169097986,Rent,Education,0,0
52,39477,7,27924,18.726573350109515,Own,Home,0,0
72,168338,23,53703,10.042027750631467,Rent,Medical,1,1
57,147815,2,33577,4.135436990204272,Mortgage,Education,0,0
69,194598,24,8711,13.886413677884352,Rent,Home,0,0
33,147426,18,86548,6.909301270498974,Other,Medical,0,0
30,162961,32,5096,14.337879555662228,Rent,Home,0,0
67,44335,1,67555,21.213334146114526,Mortgage,Personal,1,0
77,162326,14,90848,16.163228698331864,Rent,Business,0,0
59,106610,21,76012,16.57713364953505,Rent,Medical,0,0
47,31442,9,9254,14.443696648444664,Mortgage,Medical,0,0
36,66289,17,98955,23.32710955052241,Own,Personal,1,0
34,73747,21,78120,23.433761741673877,Own,Medical,0,0
73,57327,45,6965,13.7926336246917,Other,Medical,1,0
36,167271,48,78000,9.032468204300603,Other,Medical,0,0
45,92827,26,78975,12.57050113522721,Rent,Medical,0,0
75,126464,12,58987,6.290831980499161,Own,Medical,0,0
72,151184,32,33963,16.635919252316054,Own,Education,0,0
43,107051,4,94976,13.502123722991364,Rent,Medical,0,0
54,170653,25,4273,4.375910989705437,Mortgage,Personal,0,0
43,79722,12,16330,6.545898965751153,Own,Medical,0,0
70,112036,26,22494,13.031534992589117,Other,Home,0,0
79,167595,13,77422,22.41454678653374,Rent,Home,0,1
40,86960,23,4212,15.02698657451524,Mortgage,Personal,1,0
26,39552,2,84441,17.67530500479483,Other,Education,0,0
29,161880,46,88594,9.797656644109924,Own,Personal,0,0
70,174692,48,2080,15.142462040017389,Mortgage,Education,0,0
18,20887,29,33675,12.28973592067555,Other,Business,0,0
75,51802,34,23007,17.159987990332695,Rent,Home,0,0
75,105024,47,83641,3.1632380198172383,Mortgage,Home,1,0
18,138639,13,96815,13.34590497349606,Mortgage,Home,0,0
64,138248,11,47815,8.807830378311241,Rent,Education,0,0
51,101938,27,84482,9.502256409391912,Own,Personal,0,0
49,142746,43,1639,24.101100925835414,Own,Education,1,1
79,46049,28,64593,6.201980692361804,Mortgage,Home,0,0
71,97789,42,79038,9.15864080930773,Mortgage,Home,0,0
65,104526,16,94899,13.72752924181005,Mortgage,Home,0,0
42,158918,39,4736,21.849619807441343,Other,Home,0,0
57,66220,48,17473,11.58341191374652,Mortgage,Business,0,0
62,66163,20,35019,19.108901460427933,Own,Home,0,0
70,154837,22,87623,21.696604258940454,Rent,Education,0,1
18,137126,19,95025,9.130376183902525,Rent,Home,0,0
33,101486,10,37820,11.03325422139033,Rent,Medical,0,0
78,196342,33,85861,10.200793144832193,Mortgage,Business,0,1
56,95277,9,58589,21.155683598212185,Mortgage,Home,0,0
22,124245,9,66807,3.019977824932827,Rent,Medical,0,0
39,142332,42,19414,9.09368504305964,Other,Education,0,0
46,42931,5,25220,17.626396824687987,Other,Business,0,0
72,109116,35,61531,15.005200490002881,Other,Home,0,0
20,75633,23,43425,12.034655263754969,Other,Education,0,0
29,71913,11,10387,14.41880922609184,Own,Medical,0,0
43,114776,42,77815,6.5444454740513205,Rent,Business,1,0
33,45991,22,28584,11.906482296984239,Own,Home,0,0
68,124092,26,45783,13.53916863605603,Mortgage,Education,0,0
54,161633,44,40809,22.72734980495584,Other,Business,0,0
39,167973,36,55327,7.9992087444914555,Other,Medical,0,0
74,115556,5,11857,21.96005554979345,Rent,Home,0,0
46,82875,0,43261,16.817552218997584,Other,Business,0,0
31,176989,5,74588,2.4678391145548226,Rent,Medical,0,0
45,82120,49,17995,18.666520748686054,Mortgage,Medical,0,0
22,153060,21,14580,2.817693183628267,Other,Education,1,0
64,130041,40,19240,24.9397659167177,Other,Medical,1,0
66,148467,23,84446,22.07064381689755,Own,Medical,0,0
47,165328,24,76752,8.83890619342105,Rent,Personal,1,1
63,138490,14,47111,7.920458294524225,Rent,Medical,0,0
79,146155,25,91447,10.773144888429005,Other,Home,1,1
69,48230,7,35866,10.19184020223219,Own,Business,1,1
22,79778,23,81974,10.563769822863764,Other,Home,1,0
29,65833,47,74401,9.32036056074805,Rent,Home,0,0
33,42625,37,83093,16.286068357511624,Rent,Education,1,0
43,52088,5,13211,5.778064265574351,Other,Personal,0,0
43,192239,34,59985,21.457569726258303,Mortgage,Personal,0,1
65,123937,41,34268,20.685257132720253,Other,Home,0,0
38,96361,0,4646,12.95911378067122,Own,Business,1,0
56,108229,45,56371,21.612789201406596,Rent,Personal,0,0
53,155189,35,43816,7.684336610696746,Rent,Personal,0,1
50,110265,11,90460,2.40400548119124,Other,Home,0,0
79,117718,37,45112,16.241782275685928,Mortgage,Personal,0,0
47,80710,10,52048,12.531916360188454,Rent,Education,1,0
54,114876,11,55911,15.044784564805026,Other,Home,1,0
40,50949,41,76446,22.68480640742327,Mortgage,Personal,0,0
75,173619,49,2778,24.3082881920167,Other,Personal,0,0
27,88136,38,46752,16.59242221437887,Other,Personal,0,0
71,131541,6,85977,19.57327856660608,Other,Home,0,0
22,81842,10,71726,3.927593970204778,Rent,Business,0,0
53,46990,35,81840,5.696458452504629,Mortgage,Medical,0,0
51,167265,30,28289,18.863710513918463,Own,Personal,0,0
69,50109,32,45788,11.921405496924045,Own,Medical,0,0
48,150356,12,5747,12.257201219301331,Rent,Medical,0,1
27,170305,17,75822,9.097976677615042,Rent,Personal,0,1
75,148133,40,1045,15.969196819988108,Other,Personal,0,0
36,185582,23,96278,6.25879604457266,Other,Medical,0,1
75,21306,8,8758,16.4190744242196,Mortgage,Business,1,0
49,23849,30,24437,5.997373714110513,Other,Medical,0,0
18,32360,40,20585,3.467998798323413,Mortgage,Business,0,0
73,131072,9,99759,9.598226840078404,Other,Education,0,0
22,114767,1,10854,7.316227866226496,Other,Business,1,0
62,196872,37,53076,22.446807686795644,Own,Home,1,1
21,188035,14,57950,3.263929438978412,Rent,Personal,0,1
33,74330,2,18349,6.062114929204825,Mortgage,Education,0,0
41,71707,42,97228,14.620550928410138,Own,Medical,0,0
33,38689,30,22348,13.064545389491894,Other,Business,1,0
72,49084,5,35296,3.0545964226181352,Own,Education,0,0
19,60387,2,20455,2.166805844348323,Mortgage,Home,1,0
66,94816,10,79824,24.725562665106448,Rent,Business,0,0
45,22642,14,55021,17.153198108253278,Own,Medical,0,0
49,62137,44,72923,10.404341010735807,Mortgage,Medical,1,0
44,82260,27,40293,12.819941696254551,Other,Business,0,0
37,166510,9,89552,8.130652770448599,Own,Home,0,1
41,68442,37,47116,9.932097024943825,Rent,Personal,0,0
29,123061,46,41484,16.92802274716892,Mortgage,Personal,1,0
67,154066,49,31215,22.304671373949525,Rent,Medical,0,1
52,145844,49,82638,6.234990530867252,Other,Home,0,1
77,119575,6,4404,21.32831462386233,Rent,Medical,0,0
50,21813,14,38260,4.795802478920189,Other,Personal,1,0
50,113027,17,66642,6.944821142532998,Other,Medical,1,0
78,143489,17,81731,2.8550316251418577,Own,Business,0,0
68,104381,40,47009,5.238672828138988,Other,Business,0,0
60,75276,23,93689,23.097972345673163,Rent,Home,0,0
54,61243,1,30605,12.567091172222707,Own,Personal,0,0
29,80272,39,54205,3.7863148209021316,Other,Home,1,0
20,193123,19,38569,24.07371727489611,Mortgage,Home,0,1
18,85618,33,6580,22.216823078448954,Mortgage,Personal,0,0
50,21920,42,6400,19.35769797996725,Other,Education,0,0
57,126121,25,40643,23.46987421479383,Own,Education,0,0
27,96872,6,97185,7.062976679222575,Own,Medical,0,0
60,101132,37,97032,21.236493739231985,Own,Education,0,0
61,22093,29,87173,17.869797516149042,Rent,Business,0,0
46,32905,41,40015,22.004462740056834,Mortgage,Home,0,0
30,141759,4,72713,20.328966012080485,Other,Medical,0,0
29,175423,10,73805,9.969386453066974,Other,Home,0,1
48,50981,0,15974,19.811166351396878,Mortgage,Personal,1,0
63,93903,33,15037,8.036494968652477,Rent,Education,0,0
19,90821,0,85292,9.557619749645262,Own,Personal,1,0
78,129200,18,17167,4.481831496128452,Mortgage,Medical,0,0
68,102289,1,89754,23.506762167550782,Other,Business,1,0
67,136506,20,91703,8.693077358206477,Rent,Education,0,0
52,98513,19,44148,13.974316698943392,Other,Personal,0,0
40,170946,22,73153,11.00065523872243,Own,Education,0,0
34,158746,20,22534,24.078346773420535,Mortgage,Home,0,0
43,70516,23,91995,9.706130931585095,Own,Business,1,0
25,89212,3,87078,19.90655389272185,Rent,Education,0,0
46,153498,11,57879,21.67457155651714,Mortgage,Business,0,0
43,150970,21,66839,12.018949442062215,Own,Home,0,1
27,110009,19,30756,10.697951732417419,Own,Home,0,0
43,181015,17,13683,19.198153881450445,Own,Personal,0,0
79,64816,0,50485,22.996607547043386,Rent,Medical,0,0
51,24138,29,99231,19.36342986066148,Own,Personal,0,0
68,111176,32,12025,7.223906408612909,Other,Business,1,0
58,95945,23,87426,22.431078191067222,Mortgage,Personal,0,0
24,24017,13,19715,10.91437835104716,Mortgage,Education,0,0
21,30451,35,71097,15.253276470892489,Own,Personal,0,0
75,113863,4,99383,21.123019243732355,Rent,Medical,1,0
70,30278,10,93943,6.333079650211321,Other,Medical,0,0
67,63764,23,88116,20.04373312058372,Other,Business,0,0
62,143030,30,76705,15.711744351945583,Mortgage,Home,0,0
28,152206,12,18116,22.54685776203499,Mortgage,Medical,0,0
46,82943,15,37744,5.9553192424014885,Other,Business,0,0
73,115667,23,88579,11.675691451941354,Mortgage,Medical,0,0
53,74318,12,3124,21.15539113593726,Own,Medical,0,0
42,123423,23,39051,2.4423291795054842,Other,Home,0,0
38,123998,25,8176,4.580631435609785,Mortgage,Education,0,0
78,80128,1,92310,24.7829998934049,Own,Business,0,0
74,41869,15,65818,8.449066107578062,Own,Medical,0,0
53,25039,37,19676,24.437493455650927,Other,Medical,1,0
27,172353,45,46177,6.1982256731995,Own,Personal,0,0
54,132935,0,91296,10.305172189168719,Other,Education,0,0
26,30442,48,1997,19.315997223582123,Own,Home,0,0
41,93788,10,60330,17.128903366478106,Other,Business,1,0
52,139729,34,44769,15.365815198368278,Other,Medical,1,1
66,47586,42,79653,14.187681043515173,Other,Business,1,0
52,73053,28,12231,21.399130204289026,Other,Home,0,0
65,106346,36,96287,7.403816945168033,Own,Education,0,0
53,87087,16,73976,12.176831320850924,Other,Personal,0,0
35,163697,38,86447,5.575402719598518,Mortgage,Education,0,1
66,54397,41,56965,15.706656701806201,Own,Personal,0,0
56,78671,27,82144,7.762521758240364,Other,Business,0,0
49,136214,28,96201,9.678367479897874,Own,Education,0,0
41,86897,42,62517,12.838766482341146,Own,Education,0,0
40,177221,2,93693,2.6157234711719406,Own,Education,0,0
79,156355,9,95315,4.114572526179266,Own,Home,0,0
49,158682,41,96504,17.77637207628905,Other,Business,1,1
54,194398,13,28387,11.866309556502667,Own,Personal,0,0
29,34924,11,5090,21.890175105997596,Mortgage,Education,0,0
66,133143,46,25945,17.977456083816588,Own,Business,1,0
72,130253,41,41239,2.186321657888416,Own,Home,0,0
30,120297,29,4743,16.1843836076441,Mortgage,Home,0,0
40,20869,31,31924,4.155671919373478,Other,Business,1,0
42,117088,31,11196,19.96146313518137,Mortgage,Personal,0,0
52,21014,41,92815,24.804676830405548,Rent,Business,0,0
58,30103,31,69860,14.217572267554765,Mortgage,Business,0,0
47,130317,25,42400,17.703928504464997,Other,Medical,0,0
34,184530,0,86177,7.458225700579286,Mortgage,Home,0,0
66,102409,41,94018,12.064748106337252,Own,Personal,0,0
79,43248,1,99530,21.690192641436823,Other,Medical,0,0
37,194588,16,81399,5.850727798163778,Rent,Business,1,0
65,180133,29,49795,8.107318929116529,Other,Home,0,0
42,175242,38,52553,12.244974531578695,Own,Medical,0,0
39,28024,6,25111,18.381724512412323,Rent,Medical,0,1
30,105947,26,64083,10.645330960300498,Other,Personal,1,0
76,194875,8,62600,23.33784243500909,Other,Business,0,0
36,170368,21,51022,4.172512179180541,Own,Personal,1,0
66,111829,33,4199,10.528496543531492,Mortgage,Medical,0,0
53,112708,45,51897,18.305944838853705,Mortgage,Medical,0,0
29,106664,48,39038,7.197695610214327,Rent,Personal,0,0
78,169329,0,56038,17.09750208728248,Own,Medical,0,0
58,163927,8,8897,5.776990039228957,Own,Education,0,0
36,105178,19,65541,3.287546551818787,Mortgage,Home,1,0
29,121121,18,15892,4.783361485218924,Mortgage,Business,0,0
26,40025,35,9271,23.3896500120851,Rent,Home,1,0
24,155530,39,25815,14.69027030760968,Mortgage,Business,0,1
45,83610,44,46612,20.315952836031926,Rent,Medical,1,0
31,90843,3,34357,9.651053520816177,Other,Personal,0,0
48,127237,8,76088,15.631148901365274,Rent,Personal,1,1
69,194499,40,17267,13.383899075214806,Rent,Medical,0,1
36,150299,21,19268,23.751973066252763,Rent,Business,1,1
75,189578,17,15263,19.194216629244536,Other,Medical,0,0
64,25668,11,71935,18.80248052442132,Mortgage,Business,0,0
33,198267,41,96347,3.066125196988429,Rent,Medical,0,0
70,93233,42,60660,14.642402387084894,Mortgage,Medical,0,0
22,175489,38,66527,12.740803439741741,Rent,Medical,0,1
52,101982,8,64379,23.340372131942473,Mortgage,Personal,1,0
29,126133,5,95542,7.918865728359242,Rent,Business,0,0
42,30751,18,42271,8.206169425695169,Mortgage,Medical,0,0
69,66218,47,67612,11.460963724274508,Own,Home,0,0
76,146649,46,8235,7.597503408346649,Other,Home,0,0
38,27352,6,89757,4.971230109601239,Rent,Personal,0,1
53,108835,15,17417,21.720541472968417,Other,Education,1,0
70,117493,4,99075,14.840360061290065,Rent,Personal,0,0
40,48927,15,35609,21.811342536001035,Own,Education,0,0
33,192166,0,34902,21.116099604285004,Own,Personal,0,0
74,121948,36,24645,8.486974160162436,Other,Home,0,0
56,49493,38,63873,14.597961219458302,Rent,Medical,0,0
62,51707,18,88218,3.9140071630216204,Mortgage,Business,0,0
70,158368,36,65558,23.050793332707443,Rent,Medical,0,1
59,176470,16,63233,11.29804244649852,Mortgage,Home,0,0
75,55842,25,24401,11.054552229447491,Other,Business,1,0
56,33261,21,8771,8.963373524212923,Other,Education,0,0
31,96709,7,42335,12.595266128346188,Own,Education,1,0
48,115985,32,75451,7.790465890545305,Mortgage,Home,0,0
75,126616,1,80434,10.621602274326504,Rent,Business,0,0
